,arpu_9
9763,187.573
19647,80.876
19598,0.05
19789,176.568
5777,404.717
21534,330.347
10090,129.024
15588,712.235
13101,90.481
19900,0.93
1807,390.886
1144,373.761
3691,449.177
12573,0.0
12495,170.782
585,218.805
19983,237.416
11800,802.273
20801,229.14
16930,605.719
11205,735.442
16532,443.488
19471,616.221
10955,360.671
17587,438.336
16210,151.676
10757,194.681
12553,17.019
19477,464.291
22394,90.126
16204,222.93
12527,384.55
8140,727.352
3436,155.096
22280,593.0
19591,8.478
10535,213.163
21991,173.482
18030,223.762
17037,275.551
22274,119.916
15731,140.516
13927,255.052
5687,27.3
5628,56.2
802,373.486
11086,336.388
12137,128.127
3823,626.133
3043,68.44
1991,410.78
15223,522.577
8840,113.576
13848,136.796
15852,147.08
12555,241.42
16970,768.67
17979,821.468
5000,97.638
6735,392.022
19430,148.296
5856,-7.376
17148,97.753
16519,67.05
16740,523.562
20449,117.889
8196,92.451
21010,363.21
12883,511.693
11935,162.166
17032,120.876
652,126.851
5710,204.787
12482,212.179
5088,140.1
10308,87.032
19490,479.883
11018,131.988
16961,284.004
22325,241.8
11440,523.214
4650,69.92
17411,35.49
4866,124.479
22385,552.958
22818,649.995
8999,76.143
18779,33.672
2368,108.516
16687,517.691
13219,667.28
6197,368.645
13111,313.187
14467,157.404
6164,405.747
8724,129.373
10606,94.101
10468,284.23
15039,-4.334
21764,154.062
11839,45.076
21827,135.128
8242,239.38
12559,235.105
12727,377.199
1503,539.067
5151,299.698
5744,19.932
1459,347.811
9009,72.621
8447,837.336
15011,69.91
2933,885.181
349,128.882
18052,436.854
9630,548.705
20217,268.413
8710,211.18
9914,696.424
17907,376.623
11133,36.0
11607,0.0
20689,145.688
13775,366.566
18811,96.2
18459,125.891
333,183.735
1850,158.509
9884,0.3
9286,288.278
14212,152.459
13436,655.131
13900,66.42
6533,31.042
12420,48.374
10233,588.21
17638,142.096
10791,279.352
16212,215.399
3913,150.901
10070,855.36
5845,191.137
19026,124.851
1166,200.762
14012,361.033
12745,167.384
9854,107.81
17144,41.796
16485,26.471
15606,161.438
13936,227.36
3833,15.826
3600,31.549
22443,40.079
22169,273.12
9356,827.349
18470,22.073
16276,721.857
18196,224.63
7426,42.969
21528,628.061
4389,425.597
14982,404.777
11433,581.13
10019,396.488
16582,96.562
6086,72.31
2215,9.083
2818,380.571
8948,307.242
16804,819.065
19703,473.52
15121,210.052
10925,91.0
15454,417.555
17298,28.217
11538,371.444
172,256.271
3877,433.557
10821,316.169
8226,376.951
22500,327.661
1642,658.058
2088,577.952
694,412.313
21951,0.09
19411,133.895
7961,107.993
3182,349.695
2283,610.777
11166,0.08
15276,206.672
2461,274.705
16332,428.025
3449,40.56
15670,261.947
3120,735.571
14295,327.782
12848,87.88
15646,419.473
21023,186.875
13221,156.891
402,380.776
7748,144.736
8703,85.285
20193,536.268
14894,116.801
19064,449.439
2098,159.433
1680,26.127
3793,123.846
3909,329.684
18691,100.581
10227,182.851
15280,202.795
5063,417.064
5060,104.938
21297,652.224
19852,524.221
1968,0.98
10875,117.192
22260,2.25
6938,198.694
16350,169.637
10686,65.998
1643,48.053
22666,474.658
3636,115.046
4175,122.342
8550,177.925
7602,169.863
15194,582.944
11409,284.49
20782,4.47
7061,338.42
204,207.253
2834,461.955
2104,105.944
2469,8.564
2910,261.1
13369,168.634
10564,28.181
4880,529.578
10274,124.439
8556,512.088
2642,99.021
13973,142.547
4028,425.603
20434,136.786
21602,227.454
12066,76.203
9090,32.89
21049,136.977
16342,777.353
1169,267.916
8121,33.05
2250,146.247
16962,286.162
4664,132.41
16198,187.732
3274,79.396
9394,218.528
5295,35.815
8752,101.596
8211,247.048
11190,378.782
16152,74.03
18117,556.672
15901,746.258
11439,4.0
17415,89.753
2912,275.482
16414,340.467
6013,94.132
22637,158.097
8861,125.585
7883,197.197
20566,53.274
14590,336.829
22607,411.394
3593,42.909
12005,47.059
1303,203.402
21916,197.784
16826,416.114
668,236.231
8571,508.536
3352,196.226
13886,374.037
18309,339.448
1099,332.271
21867,314.846
22418,57.38
13723,240.356
22568,153.443
18142,104.806
11010,123.016
21302,132.798
7434,328.011
6040,248.312
4072,44.175
4258,85.24
22150,235.691
15679,28.173
3727,78.624
12339,585.549
14348,169.61
2554,301.301
4620,323.975
8043,105.828
1021,276.592
11788,92.975
17748,174.547
18335,40.209
11750,791.613
22898,122.386
1786,208.13
20751,0.0
10149,375.081
16018,170.632
3284,507.83
13225,3.88
9237,170.463
11886,100.47
16836,3.5
8048,342.031
18115,584.54
945,884.765
11734,217.083
21923,418.201
13428,393.522
4310,0.0
12708,261.201
2825,444.154
14558,125.446
18422,217.082
21366,184.081
1773,278.125
15213,106.513
19890,-10.523
12818,258.033
17024,648.523
2344,730.889
6644,387.238
16111,29.0
22331,283.335
8398,25.906
590,67.456
15644,79.67
11045,384.224
5322,506.004
5043,162.47
13785,148.232
2429,92.682
4507,328.878
9841,190.853
17626,110.921
2582,137.4
1000,405.166
4564,745.583
12807,789.648
3914,128.744
21418,0.0
4506,394.512
4253,93.35
14419,69.667
5066,43.939
15122,19.872
1092,617.347
858,250.62
3976,215.04
2906,134.101
8422,212.638
761,219.413
15129,259.624
6346,103.748
21352,220.612
9722,331.606
6207,160.722
19145,17.52
9671,0.0
14480,245.608
7447,0.0
9989,351.631
5673,119.836
5828,122.773
4980,408.87
6988,250.192
6733,555.192
6417,139.404
8015,21.659
5681,207.525
17064,349.355
7953,175.419
18080,138.758
6274,202.754
6008,434.655
12434,253.789
17250,491.245
12251,545.156
6383,35.974
21188,26.502
6546,113.236
222,31.542
22332,247.257
6071,31.0
6027,342.059
2980,416.036
995,58.569
5220,252.808
5662,452.252
10855,195.102
2260,247.806
17444,321.718
16685,53.281
14270,48.868
16313,785.218
5190,192.233
9555,261.278
21496,76.906
10799,181.286
6530,0.0
20533,383.67
4555,275.77
729,17.844
521,389.605
4148,101.828
15408,84.915
2982,787.851
18395,54.856
8354,347.422
7903,8.26
11682,166.516
17432,34.196
14493,399.513
21046,246.617
677,355.955
7492,396.356
20851,210.392
16601,37.3
20716,140.08
2963,2.4
10214,155.513
5560,227.239
8283,0.0
10614,367.656
2310,773.207
5773,0.0
22456,182.333
984,318.61
17362,11.0
18132,200.437
12426,452.143
12778,428.667
1462,329.823
404,198.106
10995,63.566
10330,141.786
21749,766.503
5754,268.174
21728,231.608
15050,185.45
14490,207.477
2610,772.238
17441,241.188
11798,164.544
12746,53.949
5158,69.678
22542,307.989
22847,649.602
19796,48.411
16249,117.411
10304,90.594
9125,39.83
8578,808.425
22715,366.214
17409,229.444
11221,236.499
17095,81.653
7272,414.092
17953,227.632
8678,334.193
4204,264.776
17472,74.02
4609,69.656
14492,226.877
5492,109.791
11687,815.879
2120,294.326
20521,1.64
5095,162.298
6410,54.68
5291,9.45
10150,200.384
8234,104.431
22828,464.958
9642,405.134
6601,447.88
1526,437.797
3176,521.716
15993,0.0
15947,71.696
18294,40.223
12522,301.024
18907,717.241
4628,677.346
3542,374.919
2346,676.933
20177,146.958
19189,220.253
4509,261.806
19932,15.6
8540,769.835
18439,132.006
6208,294.009
4863,300.964
12756,215.375
11080,132.308
3356,179.437
568,171.985
11896,59.501
11976,322.62
4647,166.639
8648,130.061
6622,377.96
4787,83.66
17562,619.867
4532,126.996
22255,303.989
2609,79.113
22188,145.0
20224,78.993
13994,75.978
10204,510.703
7690,75.365
22912,94.127
20047,108.76
18037,11.95
12951,148.629
13401,101.099
15358,330.922
5457,513.965
12617,0.0
21382,797.818
4315,335.908
19478,549.83
16985,239.702
14900,79.659
21274,280.02
9412,235.328
12295,45.998
8303,330.669
18799,629.839
18865,35.661
19576,62.027
18721,55.744
14195,480.765
16682,187.908
2300,320.083
18637,127.496
6307,464.784
4368,166.985
12114,22.067
17714,31.737
7651,258.166
13073,171.746
5054,295.736
21972,121.569
5857,340.21
4671,57.904
6860,372.723
10849,257.5
14772,111.133
20072,282.545
20845,21.592
15862,73.406
10560,92.447
16084,135.96
14249,78.16
18445,43.76
9345,130.934
14882,244.173
17815,317.566
15386,365.994
16960,553.801
6513,608.332
11317,420.434
2848,416.955
22560,100.892
12375,38.17
4803,257.04
2735,594.638
16570,94.962
14572,199.657
11965,158.746
11328,252.306
12113,226.646
11087,161.192
9065,96.424
6442,332.226
391,127.714
5707,122.33
3175,556.313
20149,96.388
1932,258.617
14326,145.042
19325,444.877
16506,530.949
21729,209.738
12545,195.9
4468,100.25
18780,45.743
12859,374.056
4320,190.531
10117,566.358
13164,169.467
12830,322.076
20044,139.385
11811,446.698
5407,5.209
21905,232.394
5099,191.058
19754,36.861
2201,60.516
2530,31.343
18061,78.424
2808,75.058
21305,686.117
7479,428.716
211,140.275
10187,50.5
13364,241.075
13631,388.327
559,275.521
16975,716.472
5380,174.635
3351,103.727
28,85.234
21757,32.81
6273,697.075
767,110.12
19302,576.768
9172,853.467
7236,700.831
7866,212.201
18538,97.892
7033,223.872
5178,15.587
18965,555.985
5242,374.918
2080,601.028
14889,202.762
13535,5.19
141,163.288
17541,106.542
15869,51.39
3220,130.268
20447,37.33
21435,241.16
11372,250.333
6400,179.256
7982,142.641
4286,310.135
7919,69.236
9949,298.434
2615,25.659
20585,191.06
11763,480.18
18702,98.442
9524,564.222
1127,302.845
13509,185.208
5415,476.809
5206,88.555
4765,219.848
2318,95.086
10263,132.33
19931,0.0
19560,438.259
19054,161.636
1036,45.83
20793,133.458
6249,333.107
3059,141.218
8373,22.946
12225,32.836
20939,202.791
9211,207.402
21837,179.55
21159,676.182
1022,254.336
13632,355.331
5879,9.074
14771,242.823
9165,6.3
19601,474.57
18100,173.77
7394,153.9
12313,361.766
13154,121.968
3752,258.633
14651,241.292
22670,94.986
18729,239.901
21190,84.018
2033,47.026
3529,233.15
9257,205.492
844,231.282
6952,90.48
6924,686.473
8144,145.518
227,592.378
15834,267.117
1385,0.75
3261,134.907
7226,385.802
20942,124.356
17709,495.726
13700,197.801
2884,267.106
6584,136.697
9442,85.916
21032,111.674
22266,216.16
22705,121.48
8631,334.912
4900,354.781
12651,482.896
11742,43.687
14895,178.85
12547,291.797
3936,291.516
20807,164.491
6648,165.762
4826,1.34
13940,426.417
9018,97.833
808,583.915
2776,23.42
14654,13.458
20210,54.9
13049,755.652
12281,518.683
4692,143.415
7689,192.698
9900,198.152
4956,0.16
8219,0.0
12655,343.13
6565,235.554
11566,0.14
10623,292.103
13193,534.454
8051,878.399
22143,429.228
12590,338.391
9611,16.736
13943,42.764
22270,844.25
14309,321.0
21629,773.424
19958,275.666
15997,26.718
557,177.492
17261,100.224
5007,199.091
15946,268.788
20334,47.067
11164,72.546
11053,26.136
12738,32.13
17188,263.383
14165,193.406
9892,701.964
8244,199.77
2955,277.494
1123,124.126
16907,198.301
9276,32.83
19975,187.853
10838,145.79
5761,-5.0
6672,205.574
1358,0.0
19786,61.513
17518,150.3
12045,518.042
1097,332.532
18139,420.134
7224,0.57
18584,57.646
2337,20.67
2535,526.966
22387,530.876
17072,403.504
17367,689.679
11267,126.902
19723,497.122
18359,14.122
3331,267.081
19351,38.046
21100,316.928
21227,407.246
2704,183.466
9953,628.229
19745,241.178
17618,126.763
18565,279.678
3208,187.643
22989,298.057
19878,204.0
22708,373.06
22495,213.13
10172,290.47
534,580.913
1542,162.422
8454,282.42
17299,625.171
10094,863.62
9975,31.146
2898,54.43
20959,135.6
3374,91.789
8408,475.865
16664,293.194
19756,588.607
10403,188.981
3903,68.085
7631,176.127
9772,153.222
638,59.89
83,390.518
19928,144.486
9657,70.532
16697,122.764
18740,76.845
17605,239.053
2632,232.447
21229,51.755
5912,324.153
4846,766.955
14142,447.464
11762,170.368
10858,14.197
1915,814.709
5964,217.162
11973,129.573
15691,828.566
9693,615.935
13896,76.703
10477,47.504
21398,151.147
17117,488.233
11842,141.114
6528,794.316
22848,74.414
20392,243.51
12062,187.8
19673,382.252
13641,122.472
15881,120.116
12245,59.812
5634,243.027
11620,757.414
7254,12.447
7471,103.723
5825,226.008
18195,60.713
2544,467.618
9217,70.876
15987,147.129
805,95.123
13099,107.66
7646,368.816
22616,179.286
21392,92.801
11106,287.082
21394,58.55
10692,153.184
4196,115.162
1826,309.788
18756,234.453
17487,289.484
19831,587.357
4990,245.073
2541,171.192
16270,55.473
2436,278.57
18812,81.54
5110,124.598
6543,188.103
5742,6.69
7652,450.104
20858,75.275
5816,0.0
2726,399.951
11109,38.188
1774,485.573
14413,85.018
7851,298.175
11094,297.904
428,328.5
9437,198.241
21996,483.001
20800,208.067
9180,423.47
5542,750.964
1327,171.077
14100,541.01
10502,227.136
360,301.088
21973,186.346
2663,426.065
12487,90.746
20754,414.013
20541,397.104
1687,5.5
5375,60.531
3244,502.619
20408,221.747
6132,35.679
16133,188.224
14243,262.418
14597,371.117
1646,275.829
14350,206.407
19417,213.795
19977,35.563
14769,417.058
3526,141.079
6914,248.179
12104,296.266
634,175.136
7332,522.023
12877,21.5
8739,489.28
10810,20.948
12729,148.141
21299,260.01
2268,210.97
18235,197.254
4076,2.48
1994,470.397
21636,45.48
16027,10.784
12354,851.83
1260,427.586
9116,240.672
6558,182.804
125,284.038
12785,80.879
17538,157.622
16775,285.298
18602,0.73
7964,182.746
14507,232.588
7762,278.886
13860,594.355
735,391.325
20650,191.304
3237,331.283
15536,72.996
16176,200.913
9916,77.587
13150,528.412
19089,506.574
10039,35.418
16392,275.885
17712,664.471
5021,72.333
6391,521.75
14846,368.35
11721,3.0
19401,6.32
22256,160.415
8090,502.752
19880,312.328
20977,96.962
17062,141.832
8860,354.446
15807,224.461
12960,95.308
20372,406.867
9133,274.632
15150,-0.804
7714,327.344
22647,27.343
22238,194.532
7893,281.882
10651,124.407
3317,296.975
9361,540.184
4796,114.08
15428,148.014
11207,115.817
9316,167.871
3982,367.378
22960,16.264
7374,249.374
19045,22.608
11016,507.801
2868,31.095
17459,0.1
780,35.632
12802,8.0
19463,139.775
11891,166.062
4362,117.366
1356,616.474
8916,797.272
1539,130.192
6393,40.935
17928,122.352
15178,103.216
21189,287.876
9598,683.685
6277,8.25
13706,423.093
22357,128.306
18752,264.229
10595,0.6
15611,221.28
9221,289.953
3736,52.657
20726,599.546
3038,160.211
16140,161.215
22600,301.65
11401,501.157
221,24.5
6413,372.172
17859,256.388
8621,164.616
9938,109.681
2966,313.993
21228,337.201
18477,341.086
11807,569.608
18412,248.37
20714,106.365
14376,0.0
18198,620.851
4086,292.642
22414,189.066
8085,313.739
29,36.9
15351,78.33
4474,273.97
10374,0.0
18331,137.242
4209,353.982
16237,149.596
12579,0.0
5575,0.43
20731,56.303
15992,151.892
8832,223.989
1923,733.357
5438,276.234
8547,21.451
3834,44.029
3310,166.446
19656,488.9
2078,434.394
4514,270.205
2709,241.165
21275,77.309
1676,490.854
8828,150.5
422,99.504
7125,621.633
8984,403.991
7677,313.172
6653,25.944
3219,173.528
14418,194.589
14526,3.5
2591,187.199
6404,50.631
21808,559.917
6759,0.0
16964,80.039
9543,312.011
5058,556.707
375,235.492
399,130.438
20684,52.862
20377,297.64
10778,503.906
13841,313.49
22840,281.488
10984,192.55
18325,545.218
2009,171.904
1285,424.87
13330,156.074
16330,351.278
17239,7.018
20680,69.553
20041,159.171
7965,86.852
11718,257.673
10457,246.756
11836,47.0
1961,87.082
7096,412.392
19158,565.261
19200,407.361
11132,261.104
12994,131.551
17378,187.96
13551,186.684
2521,0.33
14341,263.571
19424,299.998
13918,202.928
17901,203.656
1040,435.471
3612,130.425
4665,133.62
16681,40.71
22642,0.0
13968,81.622
21086,137.376
12621,138.877
8802,583.353
14345,265.469
16567,679.796
17744,31.416
3563,144.964
6918,159.883
18096,52.661
8913,99.836
22029,-0.49
15289,714.616
4272,177.808
5418,42.265
21964,20.54
5269,35.84
5068,429.208
382,40.854
3690,7.25
2430,45.091
4535,268.346
17571,240.569
21824,91.808
18234,59.658
10843,108.346
7664,129.424
10026,155.622
14112,213.881
16171,272.668
17307,554.464
16491,529.283
10712,147.144
7132,-3.182
9944,327.235
12451,7.9
15455,184.596
15246,183.21
20717,34.892
5913,255.722
5044,130.195
20074,200.656
14083,261.187
12936,884.152
14760,307.524
475,116.33
17073,118.478
9560,707.24
15538,282.75
22763,333.832
4751,0.0
81,83.212
14873,253.786
16073,310.211
13989,354.98
10789,59.504
21185,13.89
21476,640.703
4404,149.485
8530,481.199
6614,134.925
8438,85.077
14588,122.943
1073,304.067
4073,354.903
16603,268.889
1532,293.378
16669,210.937
2908,73.428
20422,494.374
5210,102.546
21370,285.663
4347,346.61
10236,20.19
21252,159.76
4166,245.633
8837,0.0
7317,313.476
9928,20.724
16094,202.065
13247,21.232
20770,371.368
18883,248.495
6257,7.26
1977,318.18
15403,214.384
8202,89.638
8661,78.819
17966,612.723
7530,195.293
9259,120.257
16262,17.25
14352,249.439
19434,422.934
13300,82.407
13153,61.012
2075,309.776
22222,222.394
7093,108.498
18553,319.892
10268,457.858
18120,366.73
835,123.406
21115,109.529
6481,-182.03
649,186.788
14496,239.555
19251,38.751
7808,69.982
21734,194.934
13662,87.056
20144,294.268
9741,147.84
82,138.05
12855,71.806
12084,248.758
12399,177.801
9443,77.745
21310,427.55
10775,84.454
5740,153.838
17912,205.492
19212,486.028
2783,94.07
19101,274.904
2322,120.36
18437,716.151
19812,78.417
18233,428.5
22640,55.08
20886,69.103
22651,121.615
6718,836.25
8692,5.255
19213,42.307
13602,160.972
12525,571.849
13633,356.164
4481,637.35
6512,200.419
18318,436.7
9684,0.0
10130,251.668
14944,284.519
18088,209.404
10320,251.62
16928,152.818
15591,336.488
12351,110.05
5658,128.423
14929,745.696
22452,235.055
15409,509.13
18874,95.59
19947,24.936
18898,52.87
6396,26.584
8042,0.08
11573,176.163
351,101.799
18862,85.206
14394,139.736
17187,359.644
14580,37.862
17231,212.134
1085,390.328
10266,164.518
963,137.88
20778,194.414
21716,40.14
2476,49.05
21272,109.31
20618,87.185
11137,134.583
11163,230.706
11299,93.081
21520,222.91
5558,158.344
21575,119.037
21874,108.96
3695,86.852
19595,226.822
13138,175.937
16733,420.025
17653,77.639
2504,379.58
5435,2.0
16258,21.194
3802,191.102
2478,103.864
14125,89.151
10637,3.22
8315,97.092
9312,84.57
9955,376.64
18610,256.691
9247,616.418
19926,58.696
19172,118.811
4988,134.306
16058,851.783
7744,215.284
14542,518.108
20672,469.268
19128,240.395
3889,239.037
22868,566.584
11672,339.645
15556,423.181
1289,544.785
10741,152.693
14916,447.279
9411,131.74
18798,303.138
9553,142.875
22967,314.268
1828,82.023
5461,424.903
11738,337.477
20115,219.393
3394,94.065
318,318.447
22767,317.203
18462,58.51
252,83.284
2452,97.046
1540,108.9
22068,589.919
3763,365.724
10907,0.0
13232,150.201
14057,268.691
19774,39.86
18764,310.186
11637,57.498
5232,57.828
22531,131.18
22634,45.213
10318,323.822
14742,190.259
19219,145.697
4806,182.406
15063,318.227
9104,115.084
11716,122.049
5631,41.41
8476,6.91
1739,261.43
22536,512.482
22620,90.61
1165,145.503
410,160.184
1699,90.989
1751,439.686
7861,427.728
9142,174.79
20477,277.946
14862,297.601
17480,0.0
2719,0.0
2710,138.547
16460,27.433
1253,568.135
7094,470.89
20993,161.016
16456,727.821
18372,101.405
12882,131.046
1972,170.311
9495,249.657
8148,478.751
8245,26.375
4276,643.332
7890,318.393
9517,2.1
2247,593.014
22216,468.191
3415,0.0
17713,591.946
7565,576.173
8657,112.434
2495,231.064
7949,180.048
10235,207.244
21927,351.448
8274,55.944
22105,602.881
908,223.134
6200,53.21
7736,105.195
287,97.093
7269,69.888
426,0.0
18311,159.142
18169,106.891
13819,594.837
1557,443.634
5783,156.388
5838,3.117
16596,236.346
9838,367.911
19916,2.0
9527,230.806
997,228.801
17034,149.34
7179,291.434
12220,131.033
18188,497.884
4271,133.76
17359,432.72
7391,257.462
13594,103.228
13271,363.348
19423,0.0
15929,568.522
1226,288.478
21080,158.387
880,482.626
15979,425.712
2063,344.209
9168,386.358
10152,140.77
17844,114.109
9243,147.606
3013,28.111
8335,397.862
2777,183.09
22338,377.643
6314,175.521
20833,327.066
2997,731.822
17058,34.533
2391,169.708
20247,19.052
1442,207.995
18962,69.228
21431,63.19
4230,117.765
13346,607.28
12127,445.644
1130,616.296
18273,78.04
12425,276.841
5485,613.776
